node1 node2
AFT1 RPL21B
AFT1 SUR1
AFT1 VTC3
AFT1 CIT3
AFT1 PDH1
AFT1 REC8
AFT1 ATH1
AFT1 CSR2
AFT1 RPL43A
AFT1 RPL11A
AFT1 RPN7
AFT1 PIN3
AFT1 GPH1
AFT1 GDB1
AFT1 OPT2
AFT1 GDH3
AFT1 ACS1
AFT1 SSA1
AFT1 YAR068W
AFT1 YAR075W
AFT1 RPL32
AFT1 ATG8
AFT1 SSA3
AFT1 PRX1
AFT1 SHP1
AFT1 MOH1
AFT1 RRT1
AFT1 ECM13
AFT1 HTA2
AFT1 HTB2
AFT1 RCR1
AFT1 ETR1
AFT1 EDS1
AFT1 RFS1
AFT1 YBR053C
AFT1 YRO2
AFT1 HSP26
AFT1 UBC4
AFT1 RPL19A
AFT1 YBR085C-A
AFT1 POL30
AFT1 YJL068C
AFT1 MPM1
AFT1 TDH1
AFT1 UBX6
AFT1 KAR2
AFT1 DPI8
AFT1 LSO1
AFT1 GIP2
AFT1 YAL063C-A
AFT1 MNC1
MIG1 RAD16
MIG1 TPS1
MIG1 ATG42
MIG1 RTC2
MIG1 ARA1
MIG1 SSE2
MIG1 YPC1
MIG1 YBR285W
MIG1 SUL1
MIG1 PHO89
MIG1 MAL33
MIG1 MAL31
MIG1 MAL32
MIG1 YBR300C
MIG1 YCL049C
MIG1 CIT2
MIG1 HSP30
MIG1 SOR2
MIG1 HBT1
MIG1 FMP45
MIG1 YDL199C
MIG1 YDL124W
MIG1 MRK1
MIG1 GPM2
MIG1 NTH1
MIG1 YDR018C
MIG1 YDR034W-B
MIG1 FMP16
MIG1 SED1
MIG1 AFR1
MIG1 HSP42
MIG1 ADR1
MIG1 MTH1
MIG1 HXT7
MIG1 HXT6
MIG1 ARO10
MIG1 YDR391C
MIG1 HSP31
MIG1 HXT13
MIG1 PRB1
MIG1 EDC2
MIG1 PIC2
MIG1 PET117
MIG1 ALD5
MIG1 SPI1
MIG1 THI5
MIG1 AGP3
MIG1 AQY3
MIG1 ZNF1
MIG1 YFL051C
MIG1 OTU1
MIG1 MDJ1
MIG1 HSP12
MIG1 HXT10
MIG1 HXK1
MIG1 ATG1
MIG1 AMS1
MIG1 VPS73
MIG1 PNC1
MIG1 MIG1
MIG1 UGA1
MIG1 NQM1
MIG1 YGR045C
MIG1 CTT1
MIG1 ASK10
MIG1 CLD1
MIG1 MPC3
MIG1 SOL4
MIG1 ENO1
MIG1 GND2
MIG1 RAD2
MIG1 MAL11
MIG1 MAL12
MIG1 WSC4
MIG1 YHR022C
MIG1 PCL5
MIG1 RTC3
MIG1 HXT5
MIG1 GRE3
MIG1 COX23
MIG1 SPL2
MIG1 ARO9
MIG1 YHR140W
MIG1 YHR214W
MIG1 OM45
MIG1 SGA1
MIG1 RNR3
MIG1 RGI2
MIG1 FMP33
MIG1 INO1
MIG1 YJL107C
MIG1 BNA1
MIG1 YJR096W
MIG1 URA1
MIG1 PIR3
MIG1 MRP8
MIG1 MMO1
MIG1 AIM26
MIG1 GPX1
MIG1 UBP11
MIG1 YLR042C
MIG1 EMP46
MIG1 GAL2
MIG1 XDJ1
MIG1 AHP1
MIG1 YLR149C
MIG1 IDP2
MIG1 TFS1
MIG1 CPR6
MIG1 YLR217W
MIG1 GSY2
MIG1 DCS1
MIG1 TMA10
MIG1 FBP1
MIG1 ERO1
MIG1 MSC1
MIG1 TSL1
MIG1 PLB2
MIG1 HXT2
MIG1 ISF1
MIG1 YMR085W
MIG1 NDE1
MIG1 ALD3
MIG1 PAI3
MIG1 SPG5
MIG1 YMR206W
MIG1 GAD1
MIG1 HOR7
MIG1 CAT8
MIG1 TDA1
MIG1 YTP1
MIG1 YNL234W
MIG1 NNR1
MIG1 YNL195C
MIG1 YNL194C
MIG1 YGP1
MIG1 YNL144C
MIG1 AQR1
MIG1 NCE103
MIG1 AGA1
MIG1 HXT17
MIG1 IMA2
MIG1 YOL153C
MIG1 MDH2
MIG1 PHM7
MIG1 ATG19
MIG1 ARG1
MIG1 DDR2
MIG1 TMC1
MIG1 RGS2
MIG1 DCS2
MIG1 MCH5
MIG1 PDE2
MIG1 HSP82
MIG1 FMP40
MIG1 MF(ALPHA)1
MIG1 OYE3
MIG1 PEP4
MIG1 YPL113C
MIG1 SUR1
MIG1 VTC3
MIG1 IRC15
MIG1 CSR2
MIG1 SUE1
MIG1 YAR068W
MIG1 MOH1
MIG1 GAL10
MIG1 REG2
MIG1 YBR053C
MIG1 HSP26
MIG1 ARG3
MIG1 TDH1
PDR1 SEO1
PDR1 TDA8
PDR1 YAL064W
PDR1 NHP6B
PDR1 YBR090C
PDR1 YBR099C
PDR1 VID24
PDR1 RAD16
PDR1 TKL2
PDR1 TPS1
PDR1 AGP2
PDR1 ATG42
PDR1 RTC2
PDR1 ARA1
PDR1 TOS1
PDR1 SSE2
PDR1 NPL4
PDR1 UMP1
PDR1 RPS6B
PDR1 SMP1
PDR1 YPC1
PDR1 GDT1
PDR1 RPS9B
PDR1 RPL21A
PDR1 COS111
PDR1 OM14
PDR1 THI2
PDR1 YBR241C
PDR1 GPX2
PDR1 SPO23
PDR1 RCF3
PDR1 SHM1
PDR1 SDH8
PDR1 YBR284W
PDR1 YBR285W
PDR1 SUL1
PDR1 PHO89
PDR1 MAL33
PDR1 MAL31
PDR1 MAL32
PDR1 PRD1
PDR1 YCL042W
PDR1 GLK1
PDR1 SRO9
PDR1 GRX1
PDR1 HBN1
PDR1 FRM2
PDR1 AGP1
PDR1 ILV6
PDR1 CIT2
PDR1 YCR007C
PDR1 YCR013C
PDR1 HSP30
PDR1 RPS14A
PDR1 RRT12
PDR1 YCR061W
PDR1 FUB1
PDR1 AHC2
PDR1 TRX3
PDR1 GIT1
PDR1 SOR2
PDR1 THI13
PDR1 GYP7
PDR1 SSB1
PDR1 HBT1
PDR1 FMP45
PDR1 GDH2
PDR1 RTN2
PDR1 RPL35A
PDR1 INH1
PDR1 YDL172C
PDR1 UGX2
PDR1 ATG9
PDR1 RPN5
PDR1 YDL144C
PDR1 RPL35B
PDR1 STF1
PDR1 RPP1B
PDR1 YDL124W
PDR1 HEM25
PDR1 TMA17
PDR1 RPN6
PDR1 RPS16B
PDR1 RPL13A
PDR1 RPP1A
PDR1 RPL31A
PDR1 RPS29B
PDR1 MCH1
PDR1 PRM7
PDR1 RTK1
PDR1 DIA3
PDR1 GPM2
PDR1 NOP1
PDR1 YDL009C
PDR1 RPT2
PDR1 NTH1
PDR1 SNQ2
PDR1 RPL4B
PDR1 ATG31
PDR1 RPS11A
PDR1 MIX14
PDR1 PST2
PDR1 YDR034W-B
PDR1 PST1
PDR1 TGL2
PDR1 UBC5
PDR1 RPS13
PDR1 SED1
PDR1 AFR1
PDR1 UBC13
PDR1 HSP42
PDR1 ARG82
PDR1 COQ4
PDR1 AHA1
PDR1 ADR1
PDR1 CRF1
PDR1 HTA1
PDR1 COX20
PDR1 AMD2
PDR1 MET32
PDR1 CTA1
PDR1 HSP78
PDR1 YAP6
PDR1 YDR262W
PDR1 DON1
PDR1 MTH1
PDR1 ZIP1
PDR1 HIM1
PDR1 ASP1
PDR1 YDR327W
PDR1 UBX5
PDR1 HXT7
PDR1 HXT6
PDR1 ATP22
PDR1 SEM1
PDR1 YDR366C
PDR1 PHO92
PDR1 SDH6
PDR1 ARO10
PDR1 RPP2B
PDR1 EFT2
PDR1 YDR391C
PDR1 RPT3
PDR1 DIT2
PDR1 DIT1
PDR1 RPL12B
PDR1 RPN9
PDR1 RPS17B
PDR1 RPS18A
PDR1 TSA2
PDR1 GUK1
PDR1 RPL27B
PDR1 RPL37B
PDR1 SPG3
PDR1 EMI1
PDR1 SLF1
PDR1 EMI2
PDR1 SPS1
PDR1 HSP31
PDR1 FIT1
PDR1 YEL073C
PDR1 DLD3
PDR1 PRB1
PDR1 SOM1
PDR1 SDD1
PDR1 RPL12A
PDR1 PAU2
PDR1 YEF1
PDR1 CYC7
PDR1 UTR5
PDR1 UBC8
PDR1 GLC3
PDR1 TIR1
PDR1 ZRG8
PDR1 EDC2
PDR1 PHM8
PDR1 ACA1
PDR1 PIC2
PDR1 RPL34A
PDR1 PET117
PDR1 CEM1
PDR1 GPP2
PDR1 RGI1
PDR1 ARG5,6
PDR1 ALD5
PDR1 RPS24A
PDR1 SER3
PDR1 YER085C
PDR1 SBH1
PDR1 SHC1
PDR1 YER097W
PDR1 RPS8B
PDR1 SSA4
PDR1 MAM1
PDR1 KAP123
PDR1 RPL23B
PDR1 AVT6
PDR1 YER121W
PDR1 RPS26B
PDR1 MAG1
PDR1 DDI1
PDR1 SPI1
PDR1 YER158C
PDR1 RAD4
PDR1 GCG1
PDR1 RPH1
PDR1 DMC1
PDR1 PUG1
PDR1 THI5
PDR1 AAD16
PDR1 AGP3
PDR1 AQY3
PDR1 SEC53
PDR1 OTU1
PDR1 AGX1
PDR1 CAK1
PDR1 MDJ1
PDR1 HSP12
PDR1 HXT10
PDR1 YPI1
PDR1 RPN11
PDR1 IGD1
PDR1 CSS2
PDR1 LSB3
PDR1 RPL2A
PDR1 RRT5
PDR1 RPL29
PDR1 PRE4
PDR1 RPN12
PDR1 HXK1
PDR1 IRC7
PDR1 YGL258W-A
PDR1 VEL1
PDR1 ZIP2
PDR1 PDE1
PDR1 DOC1
PDR1 MTO1
PDR1 YGL230C
PDR1 VRG4
PDR1 YGL214W
PDR1 YGL199C
PDR1 RPS26A
PDR1 STR3
PDR1 MND1
PDR1 YGL182C
PDR1 ATG1
PDR1 AMS1
PDR1 RPL9A
PDR1 RRT6
PDR1 HUL5
PDR1 RPL1B
PDR1 RPS2
PDR1 NAB2
PDR1 GPG1
PDR1 YGL117W
PDR1 VPS73
PDR1 RPL28
PDR1 MMS2
PDR1 RPL7A
PDR1 YGL072C
PDR1 PYC1
PDR1 PRM8
PDR1 YGL052W
PDR1 ALG13
PDR1 PNC1
PDR1 MIG1
PDR1 RPL24A
PDR1 RPL30
PDR1 PDR1
PDR1 SCL1
PDR1 MPO1
PDR1 LEU1
PDR1 STF2
PDR1 YGR018C
PDR1 UGA1
PDR1 MTL1
PDR1 RPS25A
PDR1 GSC2
PDR1 RPL26B
PDR1 YGR035C
PDR1 NQM1
PDR1 YGR045C
PDR1 UFD1
PDR1 MCO32
PDR1 SPR3
PDR1 YGR066C
PDR1 YGR079W
PDR1 RPL11B
PDR1 PDC6
PDR1 CTT1
PDR1 VAS1
PDR1 ASK10
PDR1 PCP1
PDR1 CLB6
PDR1 CLD1
PDR1 SHY1
PDR1 RPS23A
PDR1 YGR127W
PDR1 PRE9
PDR1 TPO2
PDR1 BTN2
PDR1 THI4
PDR1 RPL24B
PDR1 GPC1
PDR1 YGR153W
PDR1 RTS3
PDR1 CRH1
PDR1 SNG1
PDR1 YGR201C
PDR1 RPS0A
PDR1 AZR1
PDR1 AMA1
PDR1 PHB2
PDR1 YHB1
PDR1 MIC26
PDR1 PEX21
PDR1 MPC3
PDR1 SOL4
PDR1 PUP2
PDR1 ENO1
PDR1 GND2
PDR1 RAD2
PDR1 HUA1
PDR1 ERV29
PDR1 MAL11
PDR1 MAL12
PDR1 PAU12
PDR1 PAU13
PDR1 YHL042W
PDR1 RPL8A
PDR1 ECM29
PDR1 WSC4
PDR1 RIM4
PDR1 AIM17
PDR1 DUR3
PDR1 RPS20
PDR1 YHL008C
PDR1 QCR10
PDR1 RPL27A
PDR1 SPO13
PDR1 YSC84
PDR1 DED81
PDR1 YHR020W
PDR1 RPS27B
PDR1 YHR022C
PDR1 THR1
PDR1 SLT2
PDR1 FSH1
PDR1 YHR054C
PDR1 SSZ1
PDR1 PCL5
PDR1 RTC3
PDR1 GAR1
PDR1 YHR095W
PDR1 HXT5
PDR1 GRE3
PDR1 NDT80
PDR1 SPL2
PDR1 ARO9
PDR1 YHR138C
PDR1 SPS100
PDR1 YHR140W
PDR1 RPL42B
PDR1 SPO16
PDR1 REC104
PDR1 EGD2
PDR1 NVJ1
PDR1 RPS4B
PDR1 BAT1
PDR1 CRG1
PDR1 YHR214W
PDR1 POT1
PDR1 GUT2
PDR1 YIL152W
PDR1 RPL40A
PDR1 OM45
PDR1 RPL16A
PDR1 SIM1
PDR1 POG1
PDR1 QDR2
PDR1 PRM5
PDR1 SDP1
PDR1 PFK26
PDR1 XBP1
PDR1 SGA1
PDR1 YIL086C
PDR1 HOP1
PDR1 RPS24B
PDR1 RNR3
PDR1 YIL058W
PDR1 RPL34B
PDR1 RPL2B
PDR1 YIL014C-A
PDR1 PDR11
PDR1 STS1
PDR1 MET28
PDR1 INA22
PDR1 DAL4
PDR1 DAL3
PDR1 HYR1
PDR1 GTT1
PDR1 YPS6
PDR1 YIR043C
PDR1 YJL211C
PDR1 RPS22A
PDR1 RPL39
PDR1 RPL17B
PDR1 FMP33
PDR1 HSP150
PDR1 INO1
PDR1 ROQ1
PDR1 RPS21B
PDR1 RPE1
PDR1 PRE3
PDR1 MET3
PDR1 BNA1
PDR1 OPI3
PDR1 RPL43B
PDR1 SFC1
PDR1 YJR096W
PDR1 RPS5
PDR1 PMT4
PDR1 RPS4A
PDR1 SRY1
PDR1 URA1
PDR1 MIA40
PDR1 PXA2
PDR1 FAS1
PDR1 RPL17A
PDR1 STE3
PDR1 PIR3
PDR1 YKL162C-A
PDR1 YKL162C
PDR1 KDX1
PDR1 RSM22
PDR1 NNR2
PDR1 RPT1
PDR1 MRP8
PDR1 RCI50
PDR1 PGM1
PDR1 SSH4
PDR1 OAC1
PDR1 HAP4
PDR1 YKL107W
PDR1 APE1
PDR1 YKL091C
PDR1 TEF4
PDR1 SMY1
PDR1 YET1
PDR1 MSN4
PDR1 MMO1
PDR1 AIM26
PDR1 GPX1
PDR1 PUT3
PDR1 RPL14A
PDR1 YKR011C
PDR1 YKR012C
PDR1 PLN1
PDR1 FMP46
PDR1 RPS21A
PDR1 GLG1
PDR1 TIF1
PDR1 KTR2
PDR1 ECM4
PDR1 MTD1
PDR1 SRL3
PDR1 RPL40B
PDR1 PCK1
PDR1 UBP11
PDR1 GEX2
PDR1 PAU18
PDR1 JLP1
PDR1 RPL8B
PDR1 UBI4
PDR1 HSP104
PDR1 SSA2
PDR1 YLL020C
PDR1 KNS1
PDR1 NSE1
PDR1 TEN1
PDR1 IZH3
PDR1 RPL15A
PDR1 YLR030W
PDR1 YLR031W
PDR1 YLR042C
PDR1 RPS0B
PDR1 OSW2
PDR1 SHM2
PDR1 RPL22A
PDR1 XYL2
PDR1 RPL10
PDR1 EMP46
PDR1 GAL2
PDR1 XDJ1
PDR1 SUL2
PDR1 REX3
PDR1 AHP1
PDR1 YPS1
PDR1 YPS3
PDR1 USB1
PDR1 PUT1
PDR1 YLR149C
PDR1 STM1
PDR1 RPS31
PDR1 UPS2
PDR1 YLR171W
PDR1 IDP2
PDR1 TFS1
PDR1 YLR179C
PDR1 SAM1
PDR1 RPL37A
PDR1 NCW2
PDR1 YLR198C
PDR1 PBA1
PDR1 HMX1
PDR1 FRE1
PDR1 CPR6
PDR1 YLR217W
PDR1 IFH1
PDR1 IRC20
PDR1 YEF3
PDR1 SYM1
PDR1 YLR252W
PDR1 GSY2
PDR1 HSP60
PDR1 TMA7
PDR1 BOP2
PDR1 DCS1
PDR1 PIG1
PDR1 YLR297W
PDR1 ECM38
PDR1 ACO1
PDR1 ATG39
PDR1 PEX30
PDR1 RPL38
PDR1 TMA10
PDR1 RPS25B
PDR1 RPP0
PDR1 GAS2
PDR1 RPL26A
PDR1 YLR345W
PDR1 CIS1
PDR1 ILV5
PDR1 ATG33
PDR1 RPS22B
PDR1 REH1
PDR1 RPS29A
PDR1 RPL31B
PDR1 YLR407W
PDR1 PUN1
PDR1 URA4
PDR1 RPS1A
PDR1 RPL6B
PDR1 YLR463C
PDR1 YLR465C
PDR1 ERO1
PDR1 MSC1
PDR1 PHO84
PDR1 YML122C
PDR1 NGL3
PDR1 YML101C-A
PDR1 TSL1
PDR1 PRE8
PDR1 UFO1
PDR1 AIM33
PDR1 RPL6A
PDR1 DAK1
PDR1 RPS1B
PDR1 IMD4
PDR1 CYB2
PDR1 CAT2
PDR1 RAD52
PDR1 RPS18B
PDR1 RPS17A
PDR1 YML009W-B
PDR1 YAP1
PDR1 GLO1
PDR1 MIX17
PDR1 PLB2
PDR1 ADI1
PDR1 HXT2
PDR1 FMS1
PDR1 MSS1
PDR1 YET2
PDR1 FAR3
PDR1 YMR052C-A
PDR1 AVO2
PDR1 ISF1
PDR1 YMR085W
PDR1 YMR090W
PDR1 SNO1
PDR1 SRT1
PDR1 PGM2
PDR1 SPG4
PDR1 ASC1
PDR1 SHH3
PDR1 ADE17
PDR1 RPL15B
PDR1 RPL13B
PDR1 ALD3
PDR1 HSC82
PDR1 GCV2
PDR1 SPG5
PDR1 RPL36A
PDR1 YMR196W
PDR1 RPS10B
PDR1 RPL20A
PDR1 GAD1
PDR1 HOR7
PDR1 TDA1
PDR1 PRC1
PDR1 YMR315W
PDR1 DIA1
PDR1 THI12
PDR1 YNL319W
PDR1 BXI1
PDR1 RPS19B
PDR1 HCH1
PDR1 PRM1
PDR1 MET2
PDR1 GOR1
PDR1 NRD1
PDR1 ATG2
PDR1 YTP1
PDR1 YNL234W
PDR1 SSB2
PDR1 YNL208W
PDR1 SPS19
PDR1 NNR1
PDR1 YNL195C
PDR1 YNL194C
PDR1 SWT21
PDR1 RPS3
PDR1 RPL42A
PDR1 YGP1
PDR1 NSG2
PDR1 CUZ1
PDR1 YNL144C
PDR1 YNL134C
PDR1 CPT1
PDR1 RPS7B
PDR1 RPL16B
PDR1 NCE103
PDR1 PBI2
PDR1 HEF3
PDR1 SIS1
PDR1 CIT1
PDR1 ATO2
PDR1 NRM1
PDR1 AGA1
PDR1 YNR064C
PDR1 YNR068C
PDR1 BSC5
PDR1 YNR071C
PDR1 MAN2
PDR1 PAU6
PDR1 AAD15
PDR1 YOL163W
PDR1 YOL162W
PDR1 IMA2
PDR1 HXT11
PDR1 HPF1
PDR1 YOL153C
PDR1 FRE7
PDR1 ARG8
PDR1 GAS4
PDR1 YOL131W
PDR1 RPL25
PDR1 MDH2
PDR1 RPS19A
PDR1 RPL18A
PDR1 PHM7
PDR1 ATG34
PDR1 ATG19
PDR1 SDH5
PDR1 ARG1
PDR1 THI20
PDR1 DDR2
PDR1 RRT8
PDR1 LDS2
PDR1 RPS15
PDR1 RPP2A
PDR1 PRE6
PDR1 YOL013W-A
PDR1 YSP3
PDR1 DNL4
PDR1 SGT2
PDR1 YOR019W
PDR1 HSP10
PDR1 STI1
PDR1 HMS1
PDR1 PEP12
PDR1 GLO4
PDR1 YOR041C
PDR1 RSB1
PDR1 TMC1
PDR1 LPL1
PDR1 YOR062C
PDR1 RPL3
PDR1 YOR072W
PDR1 RPS7A
PDR1 CRC1
PDR1 YOR105W
PDR1 RPT5
PDR1 GCY1
PDR1 EFT1
PDR1 BAG7
PDR1 IDH2
PDR1 YOR139C
PDR1 PUP1
PDR1 RPS28A
PDR1 DCS2
PDR1 MPC54
PDR1 GAC1
PDR1 RPS30B
PDR1 GSP2
PDR1 THI72
PDR1 PTP2
PDR1 RCN2
PDR1 ISU2
PDR1 RPT4
PDR1 RPN8
PDR1 YOR277C
PDR1 RDL1
PDR1 YOR289W
PDR1 RPS10A
PDR1 CPA1
PDR1 MCH5
PDR1 RPL20B
PDR1 SPS4
PDR1 YOR338W
PDR1 UBC11
PDR1 YOR345C
PDR1 PYK2
PDR1 CIN1
PDR1 PDE2
PDR1 PRE10
PDR1 RPS12
PDR1 ALD4
PDR1 GDH1
PDR1 ATF1
PDR1 HSP32
PDR1 YPL278C
PDR1 YPL277C
PDR1 RPL36B
PDR1 YPL247C
PDR1 CIN2
PDR1 HSP82
PDR1 YPL238C
PDR1 FAS2
PDR1 USV1
PDR1 YPL229W
PDR1 GRE1
PDR1 FMP40
PDR1 RPL1A
PDR1 YPL197C
PDR1 MF(ALPHA)1
PDR1 UIP4
PDR1 OYE3
PDR1 CDC60
PDR1 PET20
PDR1 PEP4
PDR1 ATG5
PDR1 PPT2
PDR1 RPL33A
PDR1 RPL5
PDR1 SPO19
PDR1 RNY1
PDR1 DBP1
PDR1 YPL113C
PDR1 GDE1
PDR1 MCO76
PDR1 SSE1
PDR1 RPS6A
PDR1 RLM1
PDR1 YPL088W
PDR1 YDC1
PDR1 RPL21B
PDR1 SUR1
PDR1 LEE1
PDR1 OAZ1
PDR1 YPL044C
PDR1 PMA2
PDR1 YPL034W
PDR1 SKS1
PDR1 RMI1
PDR1 VTC3
PDR1 IRC15
PDR1 CIT3
PDR1 PDH1
PDR1 HAL1
PDR1 YPR012W
PDR1 ATH1
PDR1 CSR2
PDR1 GLN1
PDR1 RPL43A
PDR1 YMC1
PDR1 JID1
PDR1 YPR096C
PDR1 YPR099C
PDR1 RPL11A
PDR1 PRE2
PDR1 YTH1
PDR1 RPN7
PDR1 YLH47
PDR1 YPR127W
PDR1 RPS23B
PDR1 YPR150W
PDR1 PIN3
PDR1 GPH1
PDR1 GDB1
PDR1 HPA2
PDR1 OPT2
PDR1 VAR1
PDR1 GDH3
PDR1 BDH1
PDR1 ACS1
PDR1 FLC2
PDR1 GCV3
PDR1 CYC3
PDR1 FUN14
PDR1 SSA1
PDR1 YAR066W
PDR1 YAR068W
PDR1 YAR075W
PDR1 MIX23
PDR1 YBL096C
PDR1 RPL32
PDR1 RPL23A
PDR1 ATG8
PDR1 SSA3
PDR1 RPS8A
PDR1 PRX1
PDR1 SHP1
PDR1 MOH1
PDR1 RRT1
PDR1 ECM13
PDR1 PRE7
PDR1 RIB1
PDR1 YBL029C-A
PDR1 RPL19B
PDR1 PIM1
PDR1 APN2
PDR1 HTA2
PDR1 HTB2
PDR1 RCR1
PDR1 UGA2
PDR1 HHF1
PDR1 HHT1
PDR1 YBR012C
PDR1 YBR013C
PDR1 GAL10
PDR1 ETR1
PDR1 RPL4A
PDR1 FIG1
PDR1 RPS11B
PDR1 REG2
PDR1 RFS1
PDR1 YBR053C
PDR1 YRO2
PDR1 YBR062C
PDR1 HSP26
PDR1 ECM8
PDR1 UBC4
PDR1 RPL19A
PDR1 POL30
PDR1 ARG3
PDR1 SCP160
PDR1 YJL068C
PDR1 MPM1
PDR1 COA3
PDR1 IKS1
PDR1 TDH1
PDR1 SNX4
PDR1 KAR2
PDR1 YIL080W
PDR1 GIP2
PDR1 HXT12
MGA1 SEO1
MGA1 ARA1
MGA1 SSE2
MGA1 YPC1
MGA1 COS111
MGA1 GPX2
MGA1 SUL1
MGA1 AGP1
MGA1 SOR2
MGA1 KNH1
MGA1 YDR034W-B
MGA1 AFR1
MGA1 HSP42
MGA1 HTA1
MGA1 MTH1
MGA1 HXT7
MGA1 ARO10
MGA1 YDR442W
MGA1 ECM11
MGA1 HSP31
MGA1 DLD3
MGA1 HXT13
MGA1 SOM1
MGA1 SDD1
MGA1 ACA1
MGA1 GPP2
MGA1 SPI1
MGA1 YFL051C
MGA1 HSP12
MGA1 IGD1
MGA1 POX1
MGA1 AMS1
MGA1 PYC1
MGA1 PRM8
MGA1 NQM1
MGA1 YGR045C
MGA1 CTT1
MGA1 VAS1
MGA1 ASK10
MGA1 CLB6
MGA1 SHY1
MGA1 PRE9
MGA1 BTN2
MGA1 RTS3
MGA1 SOL4
MGA1 GND2
MGA1 YGR273C
MGA1 WSC4
MGA1 YHL012W
MGA1 YHR022C
MGA1 FSH1
MGA1 PCL5
MGA1 RTC3
MGA1 GRE3
MGA1 COX23
MGA1 SPL2
MGA1 ARO9
MGA1 YHR145C
MGA1 SPO16
MGA1 PEX18
MGA1 POT1
MGA1 OM45
MGA1 PRM5
MGA1 RGI2
MGA1 PRM2
MGA1 PDR11
MGA1 HXT9
MGA1 INO1
MGA1 ROQ1
MGA1 YJL107C
MGA1 MIA40
MGA1 PIR3
MGA1 OAC1
MGA1 MSN4
MGA1 DID2
MGA1 RPS21A
MGA1 YKR075C
MGA1 SRL3
MGA1 HSP104
MGA1 SSA2
MGA1 REX3
MGA1 AHP1
MGA1 IDP2
MGA1 HMX1
MGA1 CPR6
MGA1 YLR297W
MGA1 SPO77
MGA1 CIS1
MGA1 YLR349W
MGA1 FBP1
MGA1 ERO1
MGA1 GLO1
MGA1 PLB2
MGA1 FMS1
MGA1 ISF1
MGA1 ASC1
MGA1 NDE1
MGA1 PAI3
MGA1 SIP18
MGA1 GAS3
MGA1 PRM1
MGA1 MET2
MGA1 YNL235C
MGA1 YNL234W
MGA1 YNL195C
MGA1 YNL194C
MGA1 TEP1
MGA1 AQR1
MGA1 NCE103
MGA1 NRM1
MGA1 BSC5
MGA1 HXT17
MGA1 MAN2
MGA1 IMA2
MGA1 YOL153C
MGA1 PHM7
MGA1 ARG1
MGA1 THI20
MGA1 STI1
MGA1 RGS2
MGA1 BAG7
MGA1 YOR268C
MGA1 SPS4
MGA1 ALD4
MGA1 FDH1
MGA1 HSP32
MGA1 YPL278C
MGA1 CIN2
MGA1 FMP40
MGA1 PRM3
MGA1 OYE3
MGA1 SSE1
MGA1 YPL088W
MGA1 IRC15
MGA1 GLN1
MGA1 GDB1
MGA1 SSA1
MGA1 YAR068W
MGA1 MOH1
MGA1 APN2
MGA1 HTA2
MGA1 HTB2
MGA1 HHF1
MGA1 HHT1
MGA1 ETR1
MGA1 FIG1
MGA1 HSP26
MGA1 TDH1
MGA1 UBX6
MAL13 PHO89
MAL13 MAL31
MAL13 MAL32
MAL13 RPS29B
MAL13 RPL29
MAL13 MAL11
MAL13 MAL12
MAL13 SPL2
MAL13 RPL40A
MAL13 YLR297W
MAL13 RPL42A
MAL13 RPS30B
YAP3 ILV6
YAP3 YCR013C
YAP3 NOP1
YAP3 RPL4B
YAP3 SED1
YAP3 TIR1
YAP3 ALD5
YAP3 LSB3
YAP3 RPL29
YAP3 COS12
YAP3 VRG4
YAP3 YGL199C
YAP3 LEU1
YAP3 RPL24B
YAP3 YGR176W
YAP3 RPL27A
YAP3 RPS27B
YAP3 THR1
YAP3 SPL2
YAP3 RPL42B
YAP3 BAT1
YAP3 ROQ1
YAP3 RPE1
YAP3 RPS4A
YAP3 URA1
YAP3 STE3
YAP3 YKL177W
YAP3 YKL136W
YAP3 OAC1
YAP3 GPX1
YAP3 YKR012C
YAP3 RPL37A
YAP3 IRC20
YAP3 BOP2
YAP3 RPP0
YAP3 GAS2
YAP3 YLR349W
YAP3 URA4
YAP3 AIM33
YAP3 MIX17
YAP3 ALD3
YAP3 YNL195C
YAP3 HHF2
YAP3 AGA1
YAP3 YNR071C
YAP3 MDH2
YAP3 ATG34
YAP3 RRT8
YAP3 YSP3
YAP3 HSP10
YAP3 RPL3
YAP3 RPS30B
YAP3 YOR225W
YAP3 ISU2
YAP3 YOR345C
YAP3 PYK2
YAP3 MEK1
YAP3 GDH1
YAP3 YPL229W
YAP3 MF(ALPHA)1
YAP3 YPL113C
YAP3 YPL044C
YAP3 VTC3
YAP3 ATH1
YAP3 YPR059C
YAP3 HHF1
YAP3 RPS11B
YAP3 TDH1
STE12 SEO1
STE12 YBR090C
STE12 YBR099C
STE12 RAD16
STE12 TKL2
STE12 AGP2
STE12 YBR144C
STE12 RTC2
STE12 TOS1
STE12 SSE2
STE12 SMP1
STE12 PCH2
STE12 THI2
STE12 YBR241C
STE12 GPX2
STE12 SPO23
STE12 SHM1
STE12 SDH8
STE12 YBR277C
STE12 SUL1
STE12 PHO89
STE12 MAL31
STE12 MAL32
STE12 YBR300C
STE12 SPS22
STE12 GRX1
STE12 AGP1
STE12 ILV6
STE12 SRD1
STE12 HSP30
STE12 YCR061W
STE12 HBT1
STE12 PRR2
STE12 YDL199C
STE12 RPL35A
STE12 YDL187C
STE12 UGX2
STE12 ATG9
STE12 HEM25
STE12 ATG20
STE12 TMA17
STE12 NDE2
